Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
GBPJPY,BRITISH POUND / JAPANESE YEN,182.61,183.746,182.493,183.676,183.712,183.688,1.066,0.58375774,1.094,0.59918283,0.52045423,0.81507868,2.08135341,-0.32127119,2.17163963,10.6301987,14.00799464,15.77434604,0.68660168,0.73997854,0.71640201,Europe,Minor,181.98575,183.29818,181.41823,172.577875,56.35677117,1.39449479,180.08564381,183.88585619,
SGDJPY,SINGAPORE DOLLAR / JAPANESE YEN,108.771,109.518,108.771,109.425,109.509,109.391,0.654,0.6012632,0.652,0.59941346,0.06492675,0.09787958,0.95674798,1.04624534,5.20016151,9.19024098,7.96850487,12.04575009,0.68676394,0.63792854,0.55162785,,Exotic,108.68155,107.93696,106.55406,103.26639,59.50555357,0.65863695,107.83559244,109.52750756,
NOKJPY,NORWEGIAN KRONE / JAPANESE YEN,13.728,13.8101,13.7145,13.736,13.7492,13.7366,0.008,0.05827506,-0.0228,-0.16571213,0.6020302,-1.43018091,1.2979351,-0.2758821,0.44386595,6.90326095,0.7629108,3.44074523,0.69707244,0.95146867,1.02258435,,Exotic,13.72538,13.764892,13.555956,13.191774,50.5444531,0.14371977,13.51248798,13.93827202,Long Upper Shadow
NZDHKD,NEW ZEALAND DOLLAR / HONG KONG DOLLAR,4.7263,4.7327,4.6994,4.7065,4.7089,4.7065,-0.0198,-0.41893236,-0.0184,-0.38942623,0.35395211,0.23853641,1.70059207,2.09991973,-4.40160871,-4.78069111,7.73720957,-5.07069525,0.7086011,0.91683212,0.83112255,,Exotic,4.65811,4.661976,4.742163,4.82973,57.75334913,0.04053405,4.59456723,4.72165277,
GBPAUD,BRITISH POUND / AUSTRALIAN DOLLAR,1.90843,1.92205,1.90843,1.91982,1.92011,1.9198,0.01139,0.59682566,0.00998,0.52255686,0.13404616,1.24351348,0.21820384,-1.7969769,0.34287028,4.00455063,9.35531277,8.31509106,0.71367564,0.69016155,0.70207054,Europe,Minor,1.911484,1.9399084,1.9190756,1.86544485,49.66804505,0.01364943,1.89248649,1.93048151,
GBPNZD,BRITISH POUND / NEW ZEALAND DOLLAR,2.0312,2.04614,2.0312,2.04472,2.04487,2.04443,0.01352,0.66561638,0.01311,0.64530102,0.0856596,0.54038638,0.11457221,-3.47262874,-0.95186425,2.90850709,2.97795617,7.49576792,0.7355258,0.64933627,0.67919089,Europe,Minor,2.055982,2.0957968,2.0790959,2.01833375,39.59090636,0.0142314,2.01087541,2.10108859,Bullish Engulfing
USDPLN,U.S. DOLLAR / POLISH ZLOTY,4.27676,4.2828,4.25059,4.2624,4.26447,4.26273,-0.01436,-0.3357682,-0.0123,-0.28773949,-1.41548709,-2.45777839,-3.54553436,-1.10440835,6.86724332,1.60715903,-14.752,-2.6404751,0.75777716,1.11406236,1.13332106,Europe,Exotic,4.3484335,4.2221736,4.1496889,4.2303384,42.97699563,0.04812528,4.27031018,4.42655682,
JPYCHF,JAPANESE YEN / SWISS FRANC,0.006083,0.006089,0.006043,0.006043,0.006048,0.006047,-0.00004,-0.65757028,-0.000039,-0.64123644,-0.78804794,-1.30654908,-2.2010034,0.08280888,-3.5126936,-9.92696378,-11.75525701,-13.96640091,0.76121132,0.64797775,0.58563667,Asia,Minor,0.0061085,0.00607618,0.00618345,0.00651901,40.22922168,0.00003946,0.00603669,0.00618031,
USDTHB,U.S. DOLLAR / THAI BAHT,36.559,36.6,36.32,36.413,36.448,36.414,-0.146,-0.39935447,-0.139,-0.38028015,-1.77497235,-0.03568879,-1.75111975,2.14025245,5.17908723,7.16009417,-3.99947271,5.56022612,0.77092511,0.82733586,0.86898982,Asia,Exotic,36.3925,35.65256,35.16214,34.56213,54.29399356,0.30710018,35.49044468,37.29455532,
GBPSEK,BRITISH POUND / SWEDISH KRONA,13.3628,13.4439,13.34684,13.4261,13.4392,13.4261,0.0633,0.47370312,0.0861,0.64542729,0.08647359,0.75343134,0.327298,-3.1110181,-0.33219878,4.34198051,7.46141311,6.47015908,0.77846142,0.58017931,0.82100687,Europe,Exotic,13.527106,13.6922764,13.6248955,13.20083975,40.43074299,0.10317918,13.13770432,13.91650768,
