Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
CHFSGD,SWISS FRANC / SINGAPORE DOLLAR,1.50991,1.5112,1.50547,1.50673,1.50712,1.50679,-0.00318,-0.21060858,-0.00245,-0.16233981,-0.78164099,-1.44877296,-0.93689595,-2.23720324,0.26951846,4.15448318,2.84284817,3.96475467,0.38061203,0.46203775,0.43032089,,Exotic,1.524656,1.5314222,1.5149613,1.48355335,24.71324522,0.00661874,1.50912964,1.54018236,
JPYGBP,JAPANESE YEN / BRITISH POUND,0.005509,0.005513,0.005491,0.005491,0.005499,0.005491,-0.000018,-0.32673806,-0.000017,-0.30864198,0.60461708,1.34736065,0.54934994,2.0442297,0.20072993,-11.67765803,-10.72996261,-12.82743293,0.40065562,0.43548554,0.56641876,Asia,Minor,0.0054361,0.00545358,0.00555437,0.00585525,58.05439342,0.00003201,0.00537076,0.00550144,
GBPRON,BRITISH POUND / ROMANIAN LEU,5.7305,5.7357,5.7124,5.7196,5.7216,5.7196,-0.0109,-0.19021028,-0.0117,-0.20414217,-0.96788157,-0.95244692,-1.289198,-1.289198,-0.9387232,2.41186055,1.02801427,2.27268663,0.4078846,0.44807287,0.44806752,Europe,Exotic,5.76888,5.75508,5.75309,5.66719,37.75829313,0.02698963,5.72602552,5.81173448,
GBPEUR,BRITISH POUND / EURO,1.15294,1.15433,1.14953,1.15146,1.15172,1.15144,-0.00148,-0.12836748,-0.00144,-0.12490242,-0.83878746,-1.43887971,-1.21310913,-1.88650307,-0.98800464,1.50477349,0.53521692,1.92617509,0.41756196,0.44887311,0.4180051,Europe,Minor,1.1628655,1.1631216,1.1618281,1.1476858,34.17354703,0.00514364,1.15282374,1.17290726,
GBPDKK,BRITISH POUND / DANISH KRONE,8.59479,8.6071,8.5705,8.5848,8.5871,8.5844,-0.00999,-0.11623321,-0.00952,-0.11077083,-0.9038335,-1.39440858,-1.19125721,-1.84986166,-0.86263641,1.62352844,0.82588719,2.29376929,0.42704626,0.46704783,0.43147927,Europe,Exotic,8.6692455,8.6689166,8.6563042,8.54548545,34.65565333,0.03968636,8.59496996,8.74352104,
EURSGD,EURO / SINGAPORE DOLLAR,1.45647,1.45721,1.45081,1.45388,1.45447,1.45403,-0.00259,-0.17782721,-0.00262,-0.17988328,0.04679328,-0.6322063,0.23855159,-1.2034602,-1.27390265,1.12962911,4.27535556,1.40754691,0.44113288,0.36676657,0.43240181,,Exotic,1.4601285,1.4681278,1.4641521,1.4510224,40.67878083,0.00628945,1.44906332,1.47119368,
USDCAD,U.S. DOLLAR / CANADIAN DOLLAR,1.34774,1.34841,1.34239,1.34397,1.34423,1.34401,-0.00377,-0.27972754,-0.00382,-0.28342694,-0.60128689,-0.50709939,-0.49015615,-0.82500092,2.20459627,-1.96297269,-0.1151971,-0.76348842,0.44845388,0.55909343,0.51150537,Americas,Major,1.3547835,1.3437418,1.339624,1.34582495,41.26510595,0.00692036,1.3413039,1.3682631,
CADHKD,CANADIAN DOLLAR / HONG KONG DOLLAR,5.80022,5.82545,5.79917,5.81852,5.81915,5.81859,0.0183,0.31550527,0.01838,0.3168889,0.57942956,0.24861779,0.44365266,0.6364888,-2.26559613,1.6411713,-0.22754592,0.98090941,0.4531683,0.54666962,0.49665532,,Exotic,5.779472,5.8206446,5.8416121,5.81806065,57.60984513,0.02889382,5.73106375,5.82788025,
GBPTRY,BRITISH POUND / TURKISH LIRA,33.30245,33.3707,33.2198,33.34316,33.36017,33.34641,0.04071,0.12224326,0.03306,0.09924918,-0.27587527,-1.33028731,-0.21621761,-3.65512381,5.18147921,42.3465661,61.45948642,47.46889692,0.45424717,0.98697977,1.54828015,,Exotic,33.5188445,34.0497534,31.4609848,27.33036995,43.08477768,0.38607489,33.14987018,33.88781882,
EURGBP,EURO / BRITISH POUND,0.86676,0.87001,0.86606,0.86841,0.8684,0.8683,0.00165,0.19036411,0.00141,0.16262976,0.87702995,1.51973907,1.29120302,1.97393142,1.04605432,-1.46932014,-0.48701671,-1.85683287,0.45608849,0.48278407,0.44127594,Europe,Minor,0.859472,0.859267,0.8602562,0.8709961,66.43174103,0.00403101,0.85188597,0.86705803,
