Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
USDCZK,U.S. DOLLAR / CZECH KORUNA,23.267,23.4612,23.267,23.395,23.428,23.398,0.128,0.55013538,0.131,0.56310179,1.46593225,1.46593225,1.91235407,5.55405162,7.33620848,9.01169563,-6.71478129,3.75182935,0.84755233,0.89866873,0.92091264,Europe,Exotic,22.92852,22.407836,22.082175,21.9924625,72.7490462,0.20351323,22.54771697,23.30932303,
CADAUD,CANADIAN DOLLAR / AUSTRALIAN DOLLAR,1.1488,1.1588,1.1488,1.1567,1.1575,1.1567,0.0079,0.68767409,0.0079,0.68767409,1.07479902,1.07479902,0,1.38487159,2.4081452,4.67873303,2.43535246,6.84463329,0.87047354,0.85548022,0.62762589,Americas,Minor,1.15137,1.14549,1.133343,1.11169,55.84575513,0.00752828,1.1415386,1.1612014,
NZDSGD,NEW ZEALAND DOLLAR / SINGAPORE DOLLAR,0.81561,0.81695,0.80982,0.81091,0.81151,0.81085,-0.0047,-0.57625581,-0.00466,-0.57137953,-0.92730605,-0.92730605,-0.30244538,0.65538771,-2.85012579,-3.22923255,0.99763358,-4.680686,0.88044257,0.7792313,0.58013135,,Exotic,0.8082155,0.808768,0.8183368,0.82695805,52.09664066,0.00525388,0.79778752,0.81864348,
AUDCHF,AUSTRALIAN DOLLAR / SWISS FRANC,0.58374,0.58447,0.57933,0.5803,0.58054,0.58025,-0.00344,-0.58930346,-0.00383,-0.65567596,-1.32630505,-1.32630505,-0.90505464,1.40672783,-3.24301792,-4.71890188,-8.07565581,-7.90058405,0.8872318,0.83448044,0.72466854,Pacific,Minor,0.578576,0.5738936,0.5853282,0.6033642,53.06118685,0.00434739,0.56612088,0.59103112,
NZDGBP,NEW ZEALAND DOLLAR / BRITISH POUND,0.49181,0.49239,0.48805,0.48904,0.48925,0.48904,-0.00277,-0.56322564,-0.00282,-0.57333388,-0.43973941,-0.43973941,0.13514067,3.92281865,0.44157818,-3.45862287,-2.36773807,-6.74294432,0.88925315,0.65229669,0.62814636,Pacific,Minor,0.480653,0.4757714,0.4813166,0.4966038,68.38069787,0.00311992,0.46557684,0.49572916,
JPYEUR,JAPANESE YEN / EURO,0.0063681,0.0064189,0.0063617,0.0064187,0.0064195,0.0064187,0.0000506,0.79458551,0.0000505,0.79300273,1.36443314,1.36443314,1.19344159,1.2572961,0.89122917,-8.09421535,-8.92877412,-9.88768777,0.89913074,0.67979527,0.61149858,Asia,Minor,0.00634438,0.00634433,0.00643057,0.00669685,61.77570982,0.00004032,0.00629776,0.006391,
NOKSEK,NORWEGIAN KRONE / SWEDISH KRONA,1.01665,1.0191,1.0099,1.0099,1.0108,1.0099,-0.00675,-0.66394531,-0.00643,-0.63266852,-0.98048828,-0.98048828,-0.84827302,-1.62289589,-0.52892334,2.29114334,-0.98048828,-4.55082463,0.91098129,1.24630385,1.01012981,Europe,Exotic,1.0277595,1.0297002,1.0134806,1.00930045,38.40573552,0.01097448,1.00995051,1.04556849,
CHFTRY,SWISS FRANC / TURKISH LIRA,29.9179,30.0462,29.7713,29.8775,29.8795,29.8775,-0.0404,-0.13503622,0.0382,0.12801909,-0.23707364,-0.23707364,0.15718753,-1.08851465,3.09554043,40.70660595,58.97445448,47.91390769,0.92337251,1.21494678,0.90469402,,Exotic,29.98003,30.3605574,28.5736189,24.68658385,46.32053481,0.33401844,29.62495904,30.33510096,Spinning Top Black
GBPNZD,BRITISH POUND / NEW ZEALAND DOLLAR,2.03063,2.0493,2.03027,2.04395,2.04464,2.04411,0.01332,0.65595406,0.01326,0.65298002,0.50252492,0.50252492,-0.12411495,-3.7547853,-0.38793124,3.66224756,2.49267892,7.4552872,0.93731376,0.69424042,0.67396343,Europe,Minor,2.079078,2.1003782,2.0762331,2.0143111,32.43308363,0.01436918,2.014335,2.143821,Bullish Engulfing
AUDCAD,AUSTRALIAN DOLLAR / CANADIAN DOLLAR,0.8699,0.87064,0.86253,0.86403,0.86452,0.86412,-0.00587,-0.67479021,-0.00591,-0.6793572,-0.99914065,-0.99914065,-0.00694372,-1.32701422,-2.33196934,-4.41194367,-2.30657033,-6.39503391,0.94025715,0.92780966,0.71166969,Pacific,Minor,0.8678485,0.8723008,0.8817478,0.89927925,44.16484959,0.00638437,0.86060183,0.87509517,
